id,question,answer,url,main_category,sub_category,intent,intent_explain,intent_id
2559,酸奶糖尿病人能喝吗,糖尿病病患是能够喝酸奶的，但是最佳是喝无蔗糖的酸奶大概是木糖醇的酸奶，因此且还须要选择量的掌握，不能喝的太多。酸奶中含有丰富的钙质，糖尿病病患喝酸奶能够有用的防止骨质疏松症等缺钙的病症出现。,http://ask.39.net//question/89504874.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2560,酸枣仁糖尿病人能吃吗,糖尿病病人主要忌食含糖成分高的食物。您说的这些含糖量较低，在没有并发症的情况下，可以服用的,http://ask.39.net//question/47766170.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2564,糖炒板栗糖尿病能吃吗,正常的状况下得了糖尿病，那么是能够吃炒板栗但是在平常肯定要注重，不要吃得太多。平常肯定要掌握好血糖，假如血糖掌握不好，是很简单出现一些并发症，对身体导致一定的作用。因此，提议糖尿病病患关于全部的食品要求是控制摄取食品的总热量，因此不是控制食物的种类。,http://ask.39.net//question/89264151.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2573,糖尿病、脑血栓病人能不能喝玉米汁,您好，糖尿病患者一定要注意饮食控制，不要吃太甜的食物，适当锻炼，控制血糖，是不能喝玉米汁的，防止血糖升高。,http://ask.39.net//question/44695618.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2601,糖尿病便愁可以吃豆浆吗,首先糖尿病患者当然是可以喝豆浆的。只是你注意喝豆浆的时候，不要加入过多的糖分就可以的。,http://ask.39.net//question/57612294.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2655,糖尿病并高血压者能吃米线吗,你好，米线中含糖量不高是可以吃的。,http://ask.39.net//question/10471416.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2657,糖尿病病人吃大米好还是吃玉米好,糖尿患者吃玉米和米饭都能够。它们的重要成分都是碳水化合物，但是玉米归属于粗粮类的食物，在消化道的消化吸收比米饭要慢一些，因此且纤维素含量也比米饭丰富。,http://ask.39.net//question/89271771.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2658,糖尿病病人吃鸡蛋和鱼肉真的可以吗谢谢,您好：提倡糖尿病患者吃鱼肉，一般糖尿病患者需要适当摄入蛋白，以优质蛋白为主，如瘦肉、鱼、纯牛奶等。,http://ask.39.net//question/39116728.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2666,糖尿病病人可否吃木瓜,您好；可以吃的，无大碍，平时注意低糖饮食，禁烟酒，注意定期复查,http://ask.39.net//question/12147901.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2669,糖尿病病人可以不可以吃山楂,糖尿病病人可以不可以吃山楂您好，是可以适当的吃山楂的。山楂含糖量低，营养丰富，吃山楂可以助消化，降血脂，防治心血管疾病等并发症，对糖尿病人是有很大好处的。,http://ask.39.net//question/43049562.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2670,糖尿病病人可以吃菠萝味的面包么,你好，很高兴为你解答，这种情况糖尿病的患者是应该尽量少食用面食的，这个是可以升高血糖的，这种情况偶尔的少吃一点是不要紧的。这种情况糖尿病的患者主要是控制饮食，少量多次饮食，低糖饮食，,http://ask.39.net//question/56386549.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2671,糖尿病病人可以吃糙米饭吗,糖尿病病患能够吃糙米饭。糙米饭含有丰富的蛋白质和脂肪，因此且还会够及时补充锌、磷类的矿物质和维生素等营养物质，可以促进身体的健康，因此且还可以及时补充体内的膳食纤维。饮食营养平衡，严格遵循低糖及少吃多餐的饮食原则，标准用药可以将血糖掌握在理想值范畴。,http://ask.39.net//question/92003056.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2672,糖尿病病人可以吃炒栗子么,你好，可以的，糖尿病多是由于胰岛功能受损，糖代谢异常引起的，栗子含有较多淀粉，热量较高，应控制摄入量。建议遵医嘱用药，并定期复查，保持心情舒畅，避免过度劳累，饮食宜清淡易消化富有营养，忌食高糖高脂食物，忌烟酒，希望我的回复对你有帮助。,http://ask.39.net//question/58466903.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2673,糖尿病病人可以吃虫草花吗,糖尿病病人可以吃虫草花的，钝虫草花排骨汤可以，没有影响的。,http://ask.39.net//question/18303295.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2674,糖尿病病人可以吃虫草吗,可以吃虫草的。不会影响糖尿病，但是也没有治疗糖尿病的作用的。,http://ask.39.net//question/17786435.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2675,糖尿病病人可以吃纯蜂蜜吗,阿姨您好：糖尿病患者本身胰岛素分泌不足、血液内的血糖升高。进食纯蜂蜜会使血糖升高的、严重会出现糖尿病昏迷的并发症。因此一定要糖尿病饮食、杜绝甜食！祝阿姨早日恢复健康！,http://ask.39.net//question/35974853.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2676,糖尿病病人可以吃粗粮纤维咸味蛋黄饼干么,你好，当然可以。糖尿病患者是可以吃粗粮纤维食物的饮食的。糖尿病是慢性病，是由于胰腺分泌胰岛素相对或绝对不足导致的症状。出现糖尿病需要严格限制饮食中糖分的摄入，对于粗粮纤维的饮食是可以适当使用的。,http://ask.39.net//question/56286181.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2677,糖尿病病人可以吃豆腐和豆制品吗,糖尿患者能够吃豆类食品的。糖尿病病人要注重良好的生活方法。如豆面，豆制品，豆腐等都能够适当进食。糖尿病患者除了标准使用降糖药品除外，还要注重良好的生活方法。低盐低脂低糖饮食，油腻饮食很重的。每日食盐量限制在5克以内。要掌握碳水化合物的摄取。,http://ask.39.net//question/94060050.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2678,糖尿病病人可以吃蜂胶软胶囊吗,糖尿病病人可以吃蜂胶软胶囊，,http://ask.39.net//question/14239411.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2679,糖尿病病人可以吃茯苓吗,可以，茯苓本身不影响血糖，如果有需要，可以在执业中药师指导下配伍使用,http://ask.39.net//question/52595145.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2680,糖尿病病人可以吃核桃吗,你好，根据你的描述，核桃属于高蛋白质的食物，糖尿病患者可以适量食用的。,http://ask.39.net//question/36352713.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2681,糖尿病病人可以吃火龙果吗,你好，糖尿病病人建议不要吃火龙果，可以吃荔枝、苹果等。,http://ask.39.net//question/19179243.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2683,糖尿病病人可以吃饺子吗，吃什么娄型最合,你好，糖尿病人可以吃饺子的，这个一般肉的素的基本都是可以吃的，不过需要注意不要吃太多的，八分饱就可以的，吃饭以后多运动的，平时多吃粗粮蔬菜类。,http://ask.39.net//question/49339327.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2684,糖尿病病人可以吃辣椒吗,你好朋友糖尿病病人可以吃辣椒，但需要少量才可以的,http://ask.39.net//question/13815247.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2685,糖尿病病人可以吃木糖醇吗,正常情况下糖尿病患者是禁止食用高糖分的食物，是需要低糖饮食的。但是糖尿病患者是可以适当的吃木糖醇的，因为临床上也经常用到木糖醇。但是建议适量食用即可，不要一次性吃的太多。,http://ask.39.net//question/91561791.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2687,糖尿病病人可以吃哪种饼干,糖尿病患者所食用的饼干应该是低脂、低糖，基本是含木糖醇、木糖精所制的饼干，但也不建议患者随意食用上述饼干。因为糖尿病患者每天进食量要进行控制，包括对碳水化合物、脂肪、蛋白质、水果，总热卡进行限量。在血糖控制稳定的情况下，可以吃一些不是很甜的水果，但是要控制一天的水果总量。,http://ask.39.net//question/91604010.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2688,糖尿病病人可以吃无蔗糖冰激凌么,糖尿病人可以吃无糖冰淇淋的，对于糖尿病平时需要控制饮食，不要多吃含糖过高的食物，避免对身体形成严重的伤害，有利于疾病的控制。对于糖尿病，需要服用降糖药物治疗，一般常用二甲双胍肠溶片，消渴丸治疗比较合适，对身体是有好处的。,http://ask.39.net//question/56339370.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2689,糖尿病病人可以吃杨梅吗,糖尿病能够吃杨梅。含糖指数高的水果，例如香蕉，荔枝等，可以引发血糖水平骤然降低，不提议糖尿病病患食用。首先，杨梅的热量较低，所含糖分较少，不大概使人体内血糖水平上升，导致年的人体出现不良的情况，糖尿病病患是能够吃杨梅的。含糖指数高的水果，例如香蕉，荔枝等，可以引发血糖水平骤然降低，不提议糖尿病患者食用。,http://ask.39.net//question/91342780.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2690,糖尿病病人可以吃柚子吗,糖尿病病人是可以吃柚子的，柚子的含糖量比较低，而且含有丰富的膳食纤维，能够促进胃肠蠕动缓解和预防便秘。糖尿病人在饮食上要注意清淡，不要吃一些含糖量高含热量高的食物，都会导致血糖升高，不利于身体健康，另外还要在医生的指导下服用降糖的药物来控制血糖的平稳，另外饮食不要暴饮暴食，要少食多餐还要控制体重。,http://ask.39.net//question/58451709.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2691,糖尿病病人可以吃鱼吗,"你好,糖尿病人能吃鱼的，糖尿病人主要是控制糖类,淀粉类食物,鱼是富含蛋白的是一种糖尿病人可以多补充.",http://ask.39.net//question/47727296.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2692,糖尿病病人可以吃芋头吗,糖尿病病患能够吃芋头，芋头中含有丰富的胡萝卜素、粘液蛋白、矿物质、维生素及各种营养元素。具有助消化、促进的是食欲的功能。糖尿病病患应掌握好血糖，维持血糖平稳，以防止出现并发症，作用患者的健康及生活质量。糖尿病患者的饮食掌握是十分关键的，应该以低糖为主，多活动，还应该结合药品来医治。,http://ask.39.net//question/89347220.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2693,糖尿病病人可以服用冬虫夏草吗,可以。冬虫夏草对于糖尿病人来讲，它的意义在于它能保护人的诸多组织器官，调节新陈代谢，调节与维持人正常的生理机能，能有效控制糖尿病并发症的发生或者延缓糖尿病并发症的发展速度，减轻糖尿病并发症对人健康导致的危害，因此糖尿病者服用冬虫夏草是大有益处的。,http://ask.39.net//question/65461858.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2694,糖尿病病人可以服用三七粉吗,这是能服用的，但没有降糖作用的，祝身体健康谢谢咨询,http://ask.39.net//question/18108595.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2696,糖尿病病人可以喝茶叶水吗,糖尿病人是能够喝茶叶水的，由于茶叶水不仅能够促进血液循环，因此且还会够促进脂肪新陈代谢。糖尿病人在喝茶的时候能够选黑茶或乌龙茶，但是要适当，过量会造成身体损害。平常病患要注重饮食的掌握，而且按时做血糖的监测，将血糖掌握在正常范畴以内。,http://ask.39.net//question/90019013.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2697,糖尿病病人可以喝豆浆么,豆浆含有大量纤维素，能有效的糖尿病能喝豆浆吗糖的过量吸收，减少糖分，因而能防止糖尿病，是糖尿病患者日常必不可少的好食品。但是在喝豆浆的同时要注意很多事项，以免引起血糖的波动。,http://ask.39.net//question/48251705.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2698,糖尿病病人可以喝土豆汁吗,你好，应该是可以的，不过土豆里面含有大量的淀粉，肯定会对机体造成一定的伤害，建议你最好是多吃蔬菜，多运动,http://ask.39.net//question/46689207.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2699,糖尿病病人可以喝咸味奶茶么,糖尿病属于内分泌将代谢性疾病，是不能治愈的，平时需要控制饮食，口服降糖药物或者是应用胰岛素进行治疗，不能吃甜食，不能吃含糖量高的食物，也不能吃含淀粉高的食物。咸味奶茶如果不含有葡萄糖，是可以饮用的。可以多吃新鲜的蔬菜，也可以喝牛奶豆浆。,http://ask.39.net//question/58400322.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2700,糖尿病病人可以少量饮酒吗,糖尿病患者能够饮酒。白酒、红酒、啤酒等都能够喝，但需少许饮用。同样，新鲜的菌类以及糖分不高的水果，对糖尿病患者也是必需的；在烟和酒方面，提议戒烟限酒。对一般的糖尿病患者，一般状况下，白酒可喝一到二两，红酒和啤酒可喝一杯左右。同样，新鲜的菌类以及糖分不高的水果，对糖尿病患者也是必需的；在烟和酒方面，提议戒烟限酒。,http://ask.39.net//question/90715966.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2701,糖尿病病人可以输葡萄糖吗,依据您的咨询，葡萄糖酸钙是化合物，并非简单葡萄糖，也不可能使血糖降低的，同样，输注葡萄糖酸钙，可利用生理盐水来消融葡萄糖酸钙，通常不可能造成血糖降低，同样，假如归属于糖尿患者，又必需利用葡萄糖水来消融葡萄糖酸钙，能够在液体中参加适当的胰岛素，也是不会造成血糖升高的，具体现象到当地医院门诊相应科室咨询。,http://ask.39.net//question/93478708.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2708,糖尿病病人能不能吃干脆面,像这种情况患有糖尿病饮食方面是要注意的，糖尿病患者饮食主要是控制主食的。像这种情况适当食用面食是可以的，只要是饮食方面适当控制即可。,http://ask.39.net//question/56364340.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2709,糖尿病病人能不能吃葛根粉,你好，少量吃还是可以的，不要暴饮暴食不要抽烟喝酒不要吃高糖饮食，适当运动定期检查,http://ask.39.net//question/45582710.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2710,糖尿病病人能不能吃红薯,糖尿病人可以吃红薯，红薯的特点就是含糖量很低，只是大米的1/3。同时脂肪也很低，比较适合糖尿病人进行口服。另外，国外发现红薯具有抗血糖的作用，也就是说可以使血糖下降。,http://ask.39.net//question/91552221.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2711,糖尿病病人能不能吃肯德基汉堡,你好，根据你陈述的情况，肯德基汉堡通常都属于高脂肪高能量的东西，过多的脂肪或者能量摄入在体内会转化成葡萄糖的。所以你这种情况如果有糖尿病，我建议你尽量都不要吃那些东西。,http://ask.39.net//question/56522101.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2712,糖尿病病人能不能吃猕猴桃,你好，根据你的描述，可以吃，但是不可多吃。糖尿病病人忌食甜食，忌食含糖量高的水果食物,http://ask.39.net//question/56311439.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2713,糖尿病病人能不能吃藕粉,糖尿患者的饮食掌握是：低脂饮食，平衡饮食，总量掌握，控制饭量，控制体重。总的来讲藕粉是能够吃的，但是要列入平衡饮食总量控制的理念，换句话说吃了个藕粉，那在总量控制中其它饮食就要减掉。同时要积极医治原病发，把血糖控制在达标目标。,http://ask.39.net//question/93409376.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2714,糖尿病病人能不能吃千层饼,根据你描述的情况分析，这种情况如果血糖控制比较平稳的时候，是可以适当的吃一点的。目前建议是要积极的配合医生进行降糖药物，平时饮食要清淡，避免吃一些高糖，高淀粉，辛辣刺激性的食物，同时养成一个良好的作息习惯，避免熬夜，保持一个良好愉悦的心情。,http://ask.39.net//question/58413602.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2715,糖尿病病人能不能吃甜瓜,糖尿病人鼓动勉励多吃菌类、水果食疗，并且颜色、种类要多样化，供应各种营养因素。100克粮食含的是75克的糖，而通常水果含的是10克糖左右，因此糖分并不多。甜瓜归属于水果的一种，水果的糖分并不高。总之，糖尿病病患吃水果不能使血糖波动太大。,http://ask.39.net//question/91410522.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2716,糖尿病病人能不能喝茶,正常是可以喝茶的，如果希望对身体有更好的保健作用，可以服用绞股蓝泡茶。,http://ask.39.net//question/28391051.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2717,糖尿病病人能不能喝三七粉,三七粉具有止血、活血化瘀、消肿定痛、滋补强壮、抗疲劳、耐缺氧、抗衰老、降血脂、降血糖、提高机体免疫功能等作用。没有明确的降血压降血糖的效果，建议这位朋友不要乱用药。,http://ask.39.net//question/48362749.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2719,糖尿病病人能吃阿胶吗,糖尿患者能够吃阿胶。阿胶的营养十分丰富，具有补血的功能，含有的胶原蛋白比较丰富，是热量十分低的食物，阿胶中含有维生素和微量元素。阿胶虽然补血但是在加工过程当中参加糖，因此不提议长时候大量的食用。,http://ask.39.net//question/91446152.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2720,糖尿病病人能吃百香果吗,糖尿病的病人是应该是可以服用百香果的，但是不要多吃的，还有就是应该是控制好血压，血糖的。,http://ask.39.net//question/41303296.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2722,糖尿病病人能吃冬瓜吗,你好，根据你的描述，是可以吃的，感谢你的咨询,http://ask.39.net//question/12235208.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2723,糖尿病病人能吃豆腐吗,糖尿病病人可以吃豆腐。除了伴有严重的肾脏疾病之外，糖尿病病人对于豆腐是没有太多忌讳的。吃豆腐可以预防心脑血管疾病，保护血管，改善血管内环境。另外，吃豆腐可以提高记忆力，可以改善智力水平，特别是老年糖尿病患者。对于女性的患者来说，可以改善雌性激素，治疗糖尿病引起的女性的骨质疏松。,http://ask.39.net//question/63682357.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2724,糖尿病病人能吃枸杞子吗,你好，枸杞子具有补肾的作用，含糖量不是很高，糖尿病人是可以服用的。要适量服用。在医生指导下服用。,http://ask.39.net//question/52958348.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2725,糖尿病病人能吃哈密瓜吗,糖尿病患者如果血糖控制在正常范围，可以少量吃哈密瓜尝鲜的，但不能大量食用,http://ask.39.net//question/26727745.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2726,糖尿病病人能吃海参么,"你好,糖尿病人能吃海参.经常吃点粗粮,最好是燕麦、荞麦、麸皮.多食用苦瓜，含糖低的瓜果中黄瓜、南瓜、西红柿含糖为2%，西瓜、香瓜含糖4%－5%，葡萄、樱桃、梨、柠檬、橙子、桃子、李子、石榴、桔子、枇杷、柚子、杨梅、苹果、菠萝等含糖在12%以内；糖尿病人应尽量选食含糖低的瓜果，对于糖量中等的瓜果不可多吃。",http://ask.39.net//question/47874031.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2727,糖尿病病人能吃辣椒吗,您好，糖尿病人是可以吃辣椒的，由于辣椒有刺激性，所以不能过量，适量少吃辣椒是可以的。,http://ask.39.net//question/45080689.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2728,糖尿病病人能吃猕猴桃吗,病情分析：你好可以，但适量吃，根据你的血糖测量是较高的话，建议积极降血糖治疗，用些胰岛素，再注意饮食，控制好糖的摄入。指导意见：你好建议定期到医院监测血糖情况。,http://ask.39.net//question/24165382.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2729,糖尿病病人能吃枇杷吗,糖尿病病患能够少许食用枇杷，枇杷具有润肺止咳的作用，并且枇杷的升糖指数并非很高，适当食用不大概对血糖导致太大的作用，因此能够适当利用，每日吃3-5颗就能够了。吃完后尽大概缩小主食的摄取，掌握好一天综合热量便可。,http://ask.39.net//question/91375618.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2730,糖尿病病人能吃炸豆腐吗,您好，炸豆腐里面含有很多的油，对血糖的影响相对比较大，吃一两块就可以了。,http://ask.39.net//question/28566348.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2731,糖尿病病人能吃猪肉吗,您好，是可以进食瘦肉的。另外低糖饮食，避免精神紧张，适当运动锻炼，规律服药，定期复查，祝早日康复。,http://ask.39.net//question/27411405.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2734,糖尿病病人能否吃红枣,最好少吃，含糖量高。,http://ask.39.net//question/5468480.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2735,糖尿病病人能喝大血藤泡酒吗,这种情况尽量不要喝的，建议控制饮食，正规口服药物或者胰岛素降糖治疗，定期复查血糖，维持血糖正常，减少糖尿病并发症。,http://ask.39.net//question/43749454.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2736,糖尿病病人能喝豆浆吗,市场上卖的豆浆，是有很多的口味，比如五谷，红枣等口味。有的豆浆加了很多的糖和奶，这样的豆浆，糖尿病人是不能喝的。糖尿病病人的血糖管理中很重要的一部分就是饮食的控制。所以糖尿病病人最关注的问题，就是那种食物可以吃，那种食物不可以吃。,http://ask.39.net//question/59058170.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2750,糖尿病病人早餐能不能吃无糖的燕麦片,糖尿病病人早餐能吃无糖的燕麦片。糖尿病人要控制总热量的摄入。平时多吃蔬菜，低糖低脂饮食。无糖的燕麦片属于健康的食品，对糖尿病人是没有影响的。同时增加运动量，口服药物进行血糖控制，以稳定血糖水平，尽可能的少吃，这类食品即使说是无糖的，但是还是有一定的在体内转糖分的可能。,http://ask.39.net//question/64691331.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2756,糖尿病菠萝蜜能吃吗,糖尿病病患是能够吃菠萝蜜的，菠萝蜜中含有大量的维生素、纤维素、微量元素、矿物质等营养物质，能够及时补充身体所需的一些营养物质。因此糖尿病病患在血糖掌握在正常范畴内是可以吃菠萝蜜的，其他含糖较低的水果也是可以吃的。,http://ask.39.net//question/92004489.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2761,糖尿病不能吃海带吗,糖尿病能够吃海带，糖尿病要按时利用胰岛素医治，别的注重饮食，不要吃甜食和其他含糖的食品。,http://ask.39.net//question/94060718.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2771,糖尿病吃当归血糖会升高吗,病情分析：你好，当归并没有升高血糖的作用的，请问你的血糖指标是多少呢。指导意见：如果存在糖尿病需要及时使用降血糖的药物控制的。,http://ask.39.net//question/23002613.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2776,糖尿病吃番石榴能降糖吗,糖尿患者也是能够吃番石榴的，但是不要吃太多，以防止过甜的食品加入体内不能新陈代谢会造成血糖偏高，更加是自身血糖掌握欠佳者更加须要注重饮食。通常提议在两餐之间食用，食用当时，能够适当的活动，有助于血糖的掌握。,http://ask.39.net//question/91259374.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2777,糖尿病吃高纤维食物好吗,高纤维素饮食有肯定的防止糖尿病的效果。高纤维素食物体积绝对较大、热量较少，食入以后会发生较强的饱腹感。因而平常饮食中有肯定量的高纤维素饮食有好处减肥、掌握体重，有一定的防止糖尿病的效果。,http://ask.39.net//question/91386534.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2778,糖尿病吃海参好不好,您好，糖尿病的饮食原则是低热量饮食。基本要求是：控制摄入总热量，合理配餐（适量碳水化合物、适量蛋白质、低脂肪、多吃蔬菜），少食多餐，不饮酒、不吸烟、多饮水，高纤维素饮食.海参含高量蛋白质，吃了可以提高免疫力，此外海参还可以抗肿瘤的作用。,http://ask.39.net//question/47960950.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2779,糖尿病吃核桃血糖会升高吗,糖尿病患者吃核桃血糖会升高，因为核桃当中虽然糖分含量不高，但是核桃当中的脂肪含量较多，由于脂肪提供的热卡最多，远远高于碳水化合物和蛋白质，所以糖尿病患者吃核桃以后会导致能量超标，进而导致血糖水平升高。,http://ask.39.net//question/91562983.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2780,糖尿病吃很多青菜好吗,"糖尿病人的关键是控制血糖，饮食是第一位的。糖尿病患者虽然要注意控制饮食，但是也要注意营养的均衡性。多食用蔬菜，少吃面食和米饭，瘦肉以及鱼类的蛋白也是可以搭配食用的，这样是可以增强患者的免疫力的,糖指数低的蔬菜如黄瓜、西红柿、青菜、芹菜等.",http://ask.39.net//question/57513862.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2781,糖尿病吃胡萝卜血糖会升高吗,通常来讲胡萝卜的含糖量并不高，含有丰富的单味膳食纤维、胡萝卜素和维生素C可以稳定血糖，调整调节血糖，不可能造成血糖的降低。糖尿病病患可以吃，但提议掌握摄取的总量。,http://ask.39.net//question/92391564.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2785,糖尿病吃空心菜好吗,糖尿病患者吃空心菜挺好的。空心菜是一味家庭良药，中医学认为，空心菜味甘性微寒，能清热解毒，清暑散热，凉血利尿，润肠通便，消肿去腐，可用于治疗消化不良，属于粗纤维蔬菜，糖尿病患者，平时主要是需要禁忌富含糖分的食物，高脂肪食物也要少吃。,http://ask.39.net//question/57525609.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2786,糖尿病吃辣椒好吗,患有糖尿病要在自己的饮食上多注意的，要注意糖分的摄入的，是可以吃一些辣椒的，对病情是没有什么影响的，但是要注意不要过量的食用的，积极配合医生的治疗。,http://ask.39.net//question/47786873.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2787,糖尿病吃辣椒会血糖高吗,依据你的描述，大蒜和辣椒的热量较低，糖尿患者能够不受威胁的食用，但要注重不要过量的食用，以避免出现消化道不适的病症，糖尿病通常利用降糖药或胰岛素医治，平时生活中注重适当运动，缩小糖分摄取，包含各种含糖的点心、饮料，还有大米、小米稀饭及各种含淀粉的粥也要缩小摄取。,http://ask.39.net//question/94084240.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2788,糖尿病吃蓝莓多少合适,糖尿病的时候能够适当吃点蓝莓。不过这个饮食掌握主要包含戒烟酒，少吃清淡食物，控制淀粉类主食每日不超过六两。糖尿病的饮食掌握十分关键，是糖尿病医治的基本。水果中不宜吃葡萄，甘蔗和西瓜，其他的水果适当吃点，则没有太大问题，普遍水果中以果糖为主。,http://ask.39.net//question/93940516.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2793,糖尿病吃哪种山药好,您好，最好吃正宗的铁棍山药。可以吃山药，就是长的那种。山药有补肺气，健脾，补肾的作用，对糖尿病也是有一定的作用的，可以吃。可以去医院问这方面的权威医生的意见平时多注意休息，多喝点热水，保持心情愉快，不要生气，不要吃刺激辛辣油腻的食物。,http://ask.39.net//question/58447751.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
2794,糖尿病吃秋葵好吗,秋葵属于低能量食物。经常食用帮助消化、增强体力、保护肝脏、健胃整肠。虽然没有直接的降糖作用.,http://ask.39.net//question/47703884.html,healthy lifestyle（健康生活方式）,Diet（饮食）,D1,饮食,17
